"Id","Expected"
"row_8399",0
"row_8400",1
"row_8401",0
"row_8402",0
"row_8403",0
"row_8404",0
"row_8405",0
"row_8406",0
"row_8407",0
"row_8408",0
"row_8409",0
"row_8410",0
"row_8411",0
"row_8412",0
"row_8413",0
"row_8414",0
"row_8415",0
"row_8416",0
"row_8417",0
"row_8418",0
"row_8419",0
"row_8420",0
"row_8421",0
"row_8422",0
"row_8423",0
"row_8424",0
"row_8425",0
"row_8426",1
"row_8427",1
"row_8428",0
"row_8429",0
"row_8430",0
"row_8431",0
"row_8432",0
"row_8433",0
"row_8434",0
"row_8435",0
"row_8436",0
"row_8437",0
"row_8438",0
"row_8439",1
"row_8440",0
"row_8441",0
"row_8442",0
"row_8443",0
"row_8444",0
"row_8445",0
"row_8446",0
"row_8447",0
"row_8448",0
"row_8449",0
"row_8450",0
"row_8451",0
"row_8452",0
"row_8453",0
"row_8454",0
"row_8455",0
"row_8456",0
"row_8457",0
"row_8458",0
"row_8459",0
"row_8460",0
"row_8461",0
"row_8462",0
"row_8463",0
"row_8464",0
"row_8465",0
"row_8466",0
"row_8467",0
"row_8468",0
"row_8469",0
"row_8470",0
"row_8471",0
"row_8472",0
"row_8473",0
"row_8474",0
"row_8475",0
"row_8476",1
"row_8477",0
"row_8478",0
"row_8479",0
"row_8480",0
"row_8481",0
"row_8482",0
"row_8483",0
"row_8484",0
"row_8485",0
"row_8486",1
"row_8487",0
"row_8488",0
"row_8489",0
"row_8490",0
"row_8491",0
"row_8492",0
"row_8493",0
"row_8494",0
"row_8495",0
"row_8496",0
"row_8497",0
"row_8498",0
"row_8499",0
"row_8500",0
"row_8501",0
"row_8502",0
"row_8503",0
"row_8504",1
"row_8505",0
"row_8506",0
"row_8507",0
"row_8508",0
"row_8509",0
"row_8510",0
"row_8511",0
"row_8512",1
"row_8513",1
"row_8514",0
"row_8515",0
"row_8516",0
"row_8517",0
"row_8518",0
"row_8519",0
"row_8520",0
"row_8521",0
"row_8522",0
"row_8523",0
"row_8524",0
"row_8525",0
"row_8526",0
"row_8527",0
"row_8528",0
"row_8529",0
"row_8530",0
"row_8531",0
"row_8532",0
"row_8533",0
"row_8534",0
"row_8535",0
"row_8536",0
"row_8537",0
"row_8538",0
"row_8539",0
"row_8540",0
"row_8541",0
"row_8542",0
"row_8543",0
"row_8544",1
"row_8545",0
"row_8546",0
"row_8547",0
"row_8548",0
"row_8549",0
"row_8550",0
"row_8551",0
"row_8552",0
"row_8553",0
"row_8554",0
"row_8555",0
"row_8556",0
"row_8557",0
"row_8558",0
"row_8559",0
"row_8560",0
"row_8561",0
"row_8562",0
"row_8563",0
"row_8564",0
"row_8565",0
"row_8566",0
"row_8567",0
"row_8568",0
"row_8569",0
"row_8570",0
"row_8571",0
"row_8572",1
"row_8573",0
"row_8574",0
"row_8575",0
"row_8576",0
"row_8577",0
"row_8578",0
"row_8579",0
"row_8580",0
"row_8581",0
"row_8582",0
"row_8583",0
"row_8584",0
"row_8585",0
"row_8586",0
"row_8587",0
"row_8588",0
"row_8589",0
"row_8590",0
"row_8591",0
"row_8592",0
"row_8593",0
"row_8594",0
"row_8595",0
"row_8596",0
"row_8597",0
"row_8598",0
"row_8599",0
"row_8600",0
"row_8601",0
"row_8602",0
"row_8603",0
"row_8604",0
"row_8605",0
"row_8606",0
"row_8607",0
"row_8608",0
"row_8609",0
"row_8610",0
"row_8611",0
"row_8612",0
"row_8613",0
"row_8614",0
"row_8615",0
"row_8616",0
"row_8617",0
"row_8618",0
"row_8619",0
"row_8620",0
"row_8621",0
"row_8622",0
"row_8623",1
"row_8624",0
"row_8625",0
"row_8626",0
"row_8627",0
"row_8628",0
"row_8629",0
"row_8630",0
"row_8631",0
"row_8632",1
"row_8633",1
"row_8634",0
"row_8635",1
"row_8636",0
"row_8637",0
"row_8638",0
"row_8639",0
"row_8640",0
"row_8641",0
"row_8642",0
"row_8643",0
"row_8644",0
"row_8645",0
"row_8646",1
"row_8647",0
"row_8648",0
"row_8649",0
"row_8650",0
"row_8651",0
"row_8652",0
"row_8653",0
"row_8654",0
"row_8655",0
"row_8656",0
"row_8657",0
"row_8658",0
"row_8659",0
"row_8660",0
"row_8661",0
"row_8662",0
"row_8663",0
"row_8664",0
"row_8665",0
"row_8666",0
"row_8667",0
"row_8668",0
"row_8669",0
"row_8670",0
"row_8671",0
"row_8672",0
"row_8673",0
"row_8674",0
"row_8675",0
"row_8676",0
"row_8677",0
"row_8678",0
"row_8679",0
"row_8680",0
"row_8681",0
"row_8682",0
"row_8683",0
"row_8684",0
"row_8685",0
"row_8686",0
"row_8687",0
"row_8688",0
"row_8689",0
"row_8690",0
"row_8691",0
"row_8692",0
"row_8693",0
"row_8694",0
"row_8695",0
"row_8696",0
"row_8697",0
"row_8698",0
"row_8699",0
"row_8700",0
"row_8701",0
"row_8702",0
"row_8703",0
"row_8704",1
"row_8705",0
"row_8706",0
"row_8707",0
"row_8708",1
"row_8709",0
"row_8710",0
"row_8711",0
"row_8712",0
"row_8713",0
"row_8714",0
"row_8715",0
"row_8716",0
"row_8717",1
"row_8718",0
"row_8719",0
"row_8720",0
"row_8721",0
"row_8722",0
"row_8723",0
"row_8724",0
"row_8725",0
"row_8726",0
"row_8727",0
"row_8728",0
"row_8729",0
"row_8730",0
"row_8731",0
"row_8732",0
"row_8733",1
"row_8734",0
"row_8735",0
"row_8736",0
"row_8737",0
"row_8738",0
"row_8739",0
"row_8740",1
"row_8741",0
"row_8742",0
"row_8743",0
"row_8744",0
"row_8745",0
"row_8746",0
"row_8747",0
"row_8748",0
"row_8749",0
"row_8750",0
"row_8751",0
"row_8752",0
"row_8753",0
"row_8754",0
"row_8755",0
"row_8756",0
"row_8757",0
"row_8758",0
"row_8759",0
"row_8760",0
"row_8761",1
"row_8762",0
"row_8763",0
"row_8764",0
"row_8765",1
"row_8766",0
"row_8767",1
"row_8768",0
"row_8769",0
"row_8770",0
"row_8771",0
"row_8772",0
"row_8773",0
"row_8774",0
"row_8775",0
"row_8776",0
"row_8777",0
"row_8778",0
"row_8779",0
"row_8780",0
"row_8781",0
"row_8782",0
"row_8783",0
"row_8784",0
"row_8785",0
"row_8786",0
"row_8787",0
"row_8788",0
"row_8789",0
"row_8790",0
"row_8791",0
"row_8792",0
"row_8793",1
"row_8794",0
"row_8795",0
"row_8796",0
"row_8797",0
"row_8798",0
"row_8799",0
"row_8800",0
"row_8801",0
"row_8802",0
"row_8803",0
"row_8804",0
"row_8805",0
"row_8806",0
"row_8807",0
"row_8808",0
"row_8809",0
"row_8810",0
"row_8811",0
"row_8812",0
"row_8813",0
"row_8814",0
"row_8815",0
"row_8816",0
"row_8817",0
"row_8818",0
"row_8819",0
"row_8820",0
"row_8821",0
"row_8822",0
"row_8823",0
"row_8824",0
"row_8825",1
"row_8826",0
"row_8827",0
"row_8828",0
"row_8829",0
"row_8830",0
"row_8831",0
"row_8832",0
"row_8833",0
"row_8834",0
"row_8835",0
"row_8836",0
"row_8837",0
"row_8838",0
"row_8839",0
"row_8840",0
"row_8841",0
"row_8842",0
"row_8843",0
"row_8844",0
"row_8845",0
"row_8846",0
"row_8847",0
"row_8848",0
"row_8849",0
"row_8850",1
"row_8851",0
"row_8852",1
"row_8853",0
"row_8854",0
"row_8855",0
"row_8856",0
"row_8857",0
"row_8858",0
"row_8859",1
"row_8860",0
"row_8861",0
"row_8862",0
"row_8863",0
"row_8864",0
"row_8865",0
"row_8866",0
"row_8867",0
"row_8868",0
"row_8869",0
"row_8870",0
"row_8871",0
"row_8872",0
"row_8873",0
"row_8874",0
"row_8875",0
"row_8876",0
"row_8877",0
"row_8878",1
"row_8879",0
"row_8880",0
"row_8881",0
"row_8882",0
"row_8883",0
"row_8884",0
"row_8885",0
"row_8886",0
"row_8887",0
"row_8888",0
"row_8889",0
"row_8890",0
"row_8891",0
"row_8892",0
"row_8893",0
"row_8894",0
"row_8895",0
"row_8896",0
"row_8897",0
"row_8898",0
"row_8899",0
"row_8900",0
"row_8901",0
"row_8902",0
"row_8903",0
"row_8904",0
"row_8905",0
"row_8906",0
"row_8907",0
"row_8908",0
"row_8909",0
"row_8910",1
"row_8911",0
"row_8912",0
"row_8913",0
"row_8914",0
"row_8915",0
"row_8916",0
"row_8917",0
"row_8918",0
"row_8919",0
"row_8920",0
"row_8921",0
"row_8922",0
"row_8923",0
"row_8924",0
"row_8925",0
"row_8926",0
"row_8927",0
"row_8928",0
"row_8929",0
"row_8930",0
"row_8931",0
"row_8932",0
"row_8933",1
"row_8934",0
"row_8935",0
"row_8936",1
"row_8937",0
"row_8938",0
"row_8939",0
"row_8940",0
"row_8941",0
"row_8942",0
"row_8943",0
"row_8944",0
"row_8945",0
"row_8946",0
"row_8947",0
"row_8948",0
"row_8949",0
"row_8950",0
"row_8951",0
"row_8952",0
"row_8953",0
"row_8954",0
"row_8955",0
"row_8956",0
"row_8957",0
"row_8958",0
"row_8959",0
"row_8960",0
"row_8961",0
"row_8962",0
"row_8963",1
"row_8964",0
"row_8965",0
"row_8966",0
"row_8967",0
"row_8968",0
"row_8969",0
"row_8970",0
"row_8971",0
"row_8972",0
"row_8973",0
"row_8974",0
"row_8975",0
"row_8976",0
"row_8977",0
"row_8978",0
"row_8979",0
"row_8980",0
"row_8981",0
"row_8982",0
"row_8983",0
"row_8984",0
"row_8985",0
"row_8986",0
"row_8987",0
"row_8988",1
"row_8989",0
"row_8990",0
"row_8991",0
"row_8992",0
"row_8993",0
"row_8994",0
"row_8995",1
"row_8996",0
"row_8997",0
"row_8998",0
"row_8999",0
"row_9000",0
"row_9001",0
"row_9002",0
"row_9003",0
"row_9004",0
"row_9005",0
"row_9006",0
"row_9007",0
"row_9008",0
"row_9009",0
"row_9010",0
"row_9011",0
"row_9012",0
"row_9013",0
"row_9014",0
"row_9015",0
"row_9016",0
"row_9017",0
"row_9018",0
"row_9019",0
"row_9020",0
"row_9021",1
"row_9022",0
"row_9023",1
"row_9024",0
"row_9025",0
"row_9026",0
"row_9027",0
"row_9028",0
"row_9029",0
"row_9030",0
"row_9031",0
"row_9032",0
"row_9033",0
"row_9034",0
"row_9035",0
"row_9036",0
"row_9037",0
"row_9038",0
"row_9039",0
"row_9040",0
"row_9041",0
"row_9042",0
"row_9043",0
"row_9044",0
"row_9045",0
"row_9046",0
"row_9047",0
"row_9048",0
"row_9049",0
"row_9050",0
"row_9051",0
"row_9052",0
"row_9053",0
"row_9054",0
"row_9055",0
"row_9056",0
"row_9057",0
"row_9058",1
"row_9059",0
"row_9060",0
"row_9061",0
"row_9062",0
"row_9063",1
"row_9064",0
"row_9065",0
"row_9066",0
"row_9067",0
"row_9068",0
"row_9069",0
"row_9070",0
"row_9071",0
"row_9072",0
"row_9073",0
"row_9074",1
"row_9075",0
"row_9076",0
"row_9077",0
"row_9078",0
"row_9079",0
"row_9080",0
"row_9081",0
"row_9082",0
"row_9083",0
"row_9084",0
"row_9085",0
"row_9086",0
"row_9087",0
"row_9088",0
"row_9089",0
"row_9090",0
"row_9091",0
"row_9092",0
"row_9093",0
"row_9094",0
"row_9095",0
"row_9096",0
"row_9097",0
"row_9098",0
"row_9099",0
"row_9100",0
"row_9101",0
"row_9102",0
"row_9103",1
"row_9104",0
"row_9105",0
"row_9106",0
"row_9107",0
"row_9108",0
"row_9109",0
"row_9110",0
"row_9111",0
"row_9112",0
"row_9113",0
"row_9114",1
"row_9115",0
"row_9116",0
"row_9117",1
"row_9118",0
"row_9119",0
"row_9120",0
"row_9121",0
"row_9122",0
"row_9123",0
"row_9124",0
"row_9125",0
"row_9126",0
"row_9127",0
"row_9128",0
"row_9129",0
"row_9130",0
"row_9131",0
"row_9132",0
"row_9133",1
"row_9134",0
"row_9135",0
"row_9136",1
"row_9137",0
"row_9138",0
"row_9139",0
"row_9140",0
"row_9141",0
"row_9142",0
"row_9143",0
"row_9144",0
"row_9145",0
"row_9146",0
"row_9147",0
"row_9148",0
"row_9149",0
"row_9150",0
"row_9151",0
"row_9152",0
"row_9153",0
"row_9154",0
"row_9155",0
"row_9156",0
"row_9157",0
"row_9158",0
"row_9159",0
"row_9160",0
"row_9161",0
"row_9162",0
"row_9163",0
"row_9164",0
"row_9165",0
"row_9166",0
"row_9167",0
"row_9168",0
"row_9169",0
"row_9170",0
"row_9171",0
"row_9172",0
"row_9173",0
"row_9174",0
"row_9175",0
"row_9176",0
"row_9177",0
"row_9178",0
"row_9179",0
"row_9180",0
"row_9181",0
"row_9182",0
"row_9183",0
"row_9184",0
"row_9185",0
"row_9186",0
"row_9187",1
"row_9188",0
"row_9189",0
"row_9190",0
"row_9191",0
"row_9192",0
"row_9193",0
"row_9194",1
"row_9195",0
"row_9196",0
"row_9197",0
"row_9198",0
"row_9199",0
"row_9200",0
"row_9201",0
"row_9202",0
"row_9203",0
"row_9204",0
"row_9205",0
"row_9206",0
"row_9207",0
"row_9208",0
"row_9209",1
"row_9210",0
"row_9211",0
"row_9212",0
"row_9213",0
"row_9214",1
"row_9215",0
"row_9216",0
"row_9217",0
"row_9218",0
"row_9219",0
"row_9220",0
"row_9221",0
"row_9222",0
"row_9223",0
"row_9224",0
"row_9225",0
"row_9226",0
"row_9227",0
"row_9228",0
"row_9229",0
"row_9230",0
"row_9231",0
"row_9232",0
"row_9233",0
"row_9234",0
"row_9235",0
"row_9236",0
"row_9237",0
"row_9238",0
"row_9239",0
"row_9240",0
"row_9241",0
"row_9242",0
"row_9243",0
"row_9244",0
"row_9245",0
"row_9246",0
"row_9247",0
"row_9248",0
"row_9249",0
"row_9250",1
"row_9251",0
"row_9252",0
"row_9253",0
"row_9254",0
"row_9255",0
"row_9256",0
"row_9257",0
"row_9258",0
"row_9259",0
"row_9260",0
"row_9261",0
"row_9262",0
"row_9263",0
"row_9264",0
"row_9265",0
"row_9266",0
"row_9267",0
"row_9268",0
"row_9269",0
"row_9270",0
"row_9271",1
"row_9272",0
"row_9273",1
"row_9274",0
"row_9275",0
"row_9276",0
"row_9277",1
"row_9278",0
"row_9279",0
"row_9280",0
"row_9281",0
"row_9282",0
"row_9283",0
"row_9284",1
"row_9285",0
"row_9286",0
"row_9287",0
"row_9288",0
"row_9289",0
"row_9290",0
"row_9291",0
"row_9292",0
"row_9293",0
"row_9294",0
"row_9295",0
"row_9296",0
"row_9297",0
"row_9298",0
"row_9299",0
"row_9300",0
"row_9301",0
"row_9302",0
"row_9303",1
"row_9304",0
"row_9305",0
"row_9306",0
"row_9307",0
"row_9308",0
"row_9309",0
"row_9310",0
"row_9311",0
"row_9312",0
"row_9313",0
"row_9314",0
"row_9315",0
"row_9316",0
"row_9317",0
"row_9318",0
"row_9319",0
"row_9320",0
"row_9321",0
"row_9322",0
"row_9323",0
"row_9324",0
"row_9325",0
"row_9326",0
"row_9327",0
"row_9328",0
"row_9329",0
"row_9330",0
"row_9331",0
"row_9332",0
"row_9333",0
"row_9334",0
"row_9335",0
"row_9336",0
"row_9337",0
"row_9338",0
"row_9339",0
"row_9340",0
"row_9341",0
"row_9342",0
"row_9343",0
"row_9344",0
"row_9345",0
"row_9346",0
"row_9347",0
"row_9348",0
"row_9349",0
"row_9350",0
"row_9351",0
"row_9352",0
"row_9353",0
"row_9354",0
"row_9355",0
"row_9356",0
"row_9357",0
"row_9358",0
"row_9359",0
"row_9360",0
"row_9361",0
"row_9362",0
"row_9363",0
"row_9364",1
"row_9365",0
"row_9366",0
"row_9367",0
"row_9368",0
"row_9369",0
"row_9370",0
"row_9371",0
"row_9372",0
"row_9373",0
"row_9374",0
"row_9375",0
"row_9376",0
"row_9377",0
"row_9378",1
"row_9379",0
"row_9380",0
"row_9381",0
"row_9382",0
"row_9383",0
"row_9384",0
"row_9385",0
"row_9386",0
"row_9387",0
"row_9388",0
"row_9389",0
"row_9390",0
"row_9391",0
"row_9392",0
"row_9393",0
"row_9394",0
"row_9395",0
"row_9396",0
"row_9397",0
"row_9398",0
"row_9399",0
"row_9400",0
"row_9401",0
"row_9402",0
"row_9403",1
"row_9404",0
"row_9405",0
"row_9406",0
"row_9407",0
"row_9408",0
"row_9409",0
"row_9410",0
"row_9411",0
"row_9412",0
"row_9413",1
"row_9414",0
"row_9415",0
"row_9416",0
"row_9417",0
"row_9418",0
"row_9419",0
"row_9420",1
"row_9421",0
"row_9422",0
"row_9423",0
"row_9424",0
"row_9425",0
"row_9426",0
"row_9427",0
"row_9428",0
"row_9429",0
"row_9430",0
"row_9431",0
"row_9432",0
"row_9433",0
"row_9434",0
"row_9435",0
"row_9436",0
"row_9437",0
"row_9438",0
"row_9439",0
"row_9440",0
"row_9441",1
"row_9442",0
"row_9443",0
"row_9444",0
"row_9445",1
"row_9446",0
"row_9447",0
"row_9448",0
"row_9449",0
"row_9450",0
"row_9451",0
"row_9452",0
"row_9453",0
"row_9454",0
"row_9455",0
"row_9456",0
"row_9457",0
"row_9458",0
"row_9459",0
"row_9460",0
"row_9461",0
"row_9462",0
"row_9463",0
"row_9464",0
"row_9465",0
"row_9466",0
"row_9467",0
"row_9468",0
"row_9469",0
"row_9470",0
"row_9471",1
"row_9472",0
"row_9473",0
"row_9474",0
"row_9475",0
"row_9476",0
"row_9477",0
"row_9478",0
"row_9479",0
"row_9480",0
"row_9481",0
"row_9482",0
"row_9483",0
"row_9484",0
"row_9485",0
"row_9486",0
"row_9487",0
"row_9488",0
"row_9489",0
"row_9490",0
"row_9491",0
"row_9492",0
"row_9493",0
"row_9494",0
"row_9495",0
"row_9496",0
"row_9497",0
"row_9498",1
"row_9499",0
"row_9500",0
"row_9501",0
"row_9502",0
"row_9503",0
"row_9504",0
"row_9505",1
"row_9506",0
"row_9507",0
"row_9508",0
"row_9509",0
"row_9510",0
"row_9511",0
"row_9512",0
"row_9513",0
"row_9514",0
"row_9515",0
"row_9516",0
"row_9517",0
"row_9518",0
"row_9519",0
"row_9520",0
"row_9521",0
"row_9522",0
"row_9523",0
"row_9524",0
"row_9525",0
"row_9526",0
"row_9527",0
"row_9528",0
"row_9529",0
"row_9530",1
"row_9531",1
"row_9532",0
"row_9533",0
"row_9534",0
"row_9535",0
"row_9536",0
"row_9537",0
"row_9538",0
"row_9539",1
"row_9540",0
"row_9541",0
"row_9542",0
"row_9543",0
"row_9544",0
"row_9545",0
"row_9546",0
"row_9547",0
"row_9548",0
"row_9549",0
"row_9550",0
"row_9551",0
"row_9552",0
"row_9553",0
"row_9554",0
"row_9555",0
"row_9556",0
"row_9557",0
"row_9558",0
"row_9559",0
"row_9560",0
"row_9561",0
"row_9562",0
"row_9563",0
"row_9564",0
"row_9565",0
"row_9566",0
"row_9567",0
"row_9568",1
"row_9569",0
"row_9570",0
"row_9571",0
"row_9572",0
"row_9573",0
"row_9574",0
"row_9575",0
"row_9576",0
"row_9577",0
"row_9578",0
"row_9579",0
"row_9580",0
"row_9581",0
"row_9582",0
"row_9583",0
"row_9584",0
"row_9585",0
"row_9586",0
"row_9587",0
"row_9588",0
"row_9589",0
"row_9590",0
"row_9591",1
"row_9592",0
"row_9593",0
"row_9594",0
"row_9595",0
"row_9596",0
"row_9597",0
"row_9598",0
"row_9599",0
"row_9600",0
"row_9601",0
"row_9602",0
"row_9603",0
"row_9604",0
"row_9605",0
"row_9606",0
"row_9607",0
"row_9608",0
"row_9609",1
"row_9610",0
"row_9611",1
"row_9612",0
"row_9613",0
"row_9614",0
"row_9615",0
"row_9616",0
"row_9617",0
"row_9618",0
"row_9619",0
"row_9620",0
"row_9621",0
"row_9622",0
"row_9623",0
"row_9624",1
"row_9625",0
"row_9626",0
"row_9627",0
"row_9628",0
"row_9629",0
"row_9630",0
"row_9631",0
"row_9632",0
"row_9633",0
"row_9634",0
"row_9635",0
"row_9636",0
"row_9637",0
"row_9638",0
"row_9639",0
"row_9640",0
"row_9641",0
"row_9642",0
"row_9643",0
"row_9644",0
"row_9645",0
"row_9646",0
"row_9647",0
"row_9648",0
"row_9649",0
"row_9650",0
"row_9651",0
"row_9652",1
"row_9653",1
"row_9654",0
"row_9655",0
"row_9656",0
"row_9657",0
"row_9658",0
"row_9659",0
"row_9660",0
"row_9661",0
"row_9662",0
"row_9663",0
"row_9664",0
"row_9665",0
"row_9666",0
"row_9667",0
"row_9668",0
"row_9669",0
"row_9670",0
"row_9671",0
"row_9672",0
"row_9673",0
"row_9674",0
"row_9675",0
"row_9676",0
"row_9677",0
"row_9678",0
"row_9679",0
"row_9680",0
"row_9681",0
"row_9682",0
"row_9683",0
"row_9684",0
"row_9685",0
"row_9686",0
"row_9687",0
"row_9688",0
"row_9689",0
"row_9690",0
"row_9691",0
"row_9692",0
"row_9693",0
"row_9694",0
"row_9695",0
"row_9696",0
"row_9697",1
"row_9698",0
"row_9699",0
"row_9700",0
"row_9701",1
"row_9702",0
"row_9703",0
"row_9704",0
"row_9705",0
"row_9706",0
"row_9707",0
"row_9708",0
"row_9709",0
"row_9710",0
"row_9711",0
"row_9712",0
"row_9713",0
"row_9714",0
"row_9715",0
"row_9716",0
"row_9717",0
"row_9718",0
"row_9719",0
"row_9720",0
"row_9721",0
"row_9722",0
"row_9723",0
"row_9724",0
"row_9725",0
"row_9726",0
"row_9727",0
"row_9728",0
"row_9729",0
"row_9730",0
"row_9731",0
"row_9732",0
"row_9733",0
"row_9734",0
"row_9735",0
"row_9736",0
"row_9737",1
"row_9738",1
"row_9739",0
"row_9740",0
"row_9741",0
"row_9742",0
"row_9743",0
"row_9744",0
"row_9745",0
"row_9746",0
"row_9747",0
"row_9748",0
"row_9749",0
"row_9750",0
"row_9751",0
"row_9752",0
"row_9753",0
"row_9754",0
"row_9755",0
"row_9756",0
"row_9757",0
"row_9758",0
"row_9759",0
"row_9760",0
"row_9761",0
"row_9762",0
"row_9763",0
"row_9764",0
"row_9765",0
"row_9766",0
"row_9767",0
"row_9768",0
"row_9769",0
"row_9770",0
"row_9771",0
"row_9772",0
"row_9773",0
"row_9774",1
"row_9775",0
"row_9776",0
"row_9777",0
"row_9778",0
"row_9779",0
"row_9780",0
"row_9781",0
"row_9782",0
"row_9783",0
"row_9784",0
"row_9785",0
"row_9786",0
"row_9787",1
"row_9788",0
"row_9789",0
"row_9790",0
"row_9791",0
"row_9792",0
"row_9793",0
"row_9794",1
"row_9795",0
"row_9796",1
"row_9797",0
"row_9798",0
"row_9799",0
"row_9800",0
"row_9801",1
"row_9802",0
"row_9803",0
"row_9804",0
"row_9805",0
"row_9806",0
"row_9807",0
"row_9808",0
"row_9809",0
"row_9810",0
"row_9811",0
"row_9812",0
"row_9813",0
"row_9814",0
"row_9815",0
"row_9816",0
"row_9817",0
"row_9818",0
"row_9819",1
"row_9820",0
"row_9821",0
"row_9822",0
"row_9823",0
"row_9824",0
"row_9825",0
"row_9826",0
"row_9827",0
"row_9828",0
"row_9829",0
"row_9830",0
"row_9831",0
"row_9832",0
"row_9833",0
"row_9834",0
"row_9835",0
"row_9836",0
"row_9837",0
"row_9838",0
"row_9839",0
"row_9840",0
"row_9841",0
"row_9842",0
"row_9843",0
"row_9844",0
"row_9845",0
"row_9846",0
"row_9847",0
"row_9848",0
"row_9849",0
"row_9850",0
"row_9851",0
"row_9852",0
"row_9853",0
"row_9854",0
"row_9855",0
"row_9856",0
"row_9857",0
"row_9858",0
"row_9859",0
"row_9860",0
"row_9861",0
"row_9862",0
"row_9863",0
"row_9864",0
"row_9865",0
"row_9866",0
"row_9867",0
"row_9868",1
"row_9869",0
"row_9870",1
"row_9871",1
"row_9872",1
"row_9873",0
"row_9874",0
"row_9875",0
"row_9876",0
"row_9877",0
"row_9878",0
"row_9879",0
"row_9880",0
"row_9881",0
"row_9882",0
"row_9883",0
"row_9884",0
"row_9885",0
"row_9886",0
"row_9887",0
"row_9888",0
"row_9889",0
"row_9890",0
"row_9891",0
"row_9892",0
"row_9893",0
"row_9894",0
"row_9895",0
"row_9896",0
"row_9897",0
"row_9898",0
"row_9899",0
"row_9900",0
"row_9901",0
"row_9902",0
"row_9903",0
"row_9904",0
"row_9905",0
"row_9906",0
"row_9907",0
"row_9908",0
"row_9909",0
"row_9910",0
"row_9911",0
"row_9912",0
"row_9913",0
"row_9914",0
"row_9915",0
"row_9916",0
"row_9917",0
"row_9918",0
"row_9919",0
"row_9920",0
"row_9921",1
"row_9922",0
"row_9923",0
"row_9924",0
"row_9925",0
"row_9926",0
"row_9927",0
"row_9928",0
"row_9929",0
"row_9930",0
"row_9931",0
"row_9932",0
"row_9933",0
"row_9934",0
"row_9935",0
"row_9936",0
"row_9937",0
"row_9938",0
"row_9939",0
"row_9940",0
"row_9941",0
"row_9942",0
"row_9943",0
"row_9944",0
"row_9945",0
"row_9946",0
"row_9947",0
"row_9948",0
"row_9949",0
"row_9950",0
"row_9951",0
"row_9952",0
"row_9953",1
"row_9954",0
"row_9955",0
"row_9956",0
"row_9957",0
"row_9958",1
"row_9959",0
"row_9960",0
"row_9961",0
"row_9962",0
"row_9963",0
"row_9964",1
"row_9965",0
"row_9966",0
"row_9967",0
"row_9968",0
"row_9969",0
"row_9970",0
"row_9971",0
"row_9972",0
"row_9973",0
"row_9974",0
"row_9975",0
"row_9976",0
"row_9977",0
"row_9978",0
"row_9979",0
"row_9980",0
"row_9981",1
"row_9982",0
"row_9983",1
"row_9984",0
"row_9985",0
"row_9986",0
"row_9987",0
"row_9988",0
"row_9989",0
"row_9990",0
"row_9991",0
"row_9992",0
"row_9993",0
"row_9994",0
"row_9995",0
"row_9996",0
"row_9997",0
"row_9998",0
"row_9999",0
"row_10000",0
"row_10001",0
"row_10002",0
"row_10003",0
"row_10004",0
"row_10005",0
"row_10006",0
"row_10007",0
"row_10008",0
"row_10009",0
"row_10010",0
"row_10011",0
"row_10012",0
"row_10013",0
"row_10014",0
"row_10015",0
"row_10016",0
"row_10017",0
"row_10018",0
"row_10019",0
"row_10020",0
"row_10021",0
"row_10022",0
"row_10023",0
"row_10024",0
"row_10025",0
"row_10026",0
"row_10027",0
"row_10028",0
"row_10029",0
"row_10030",0
"row_10031",1
"row_10032",1
"row_10033",0
"row_10034",0
"row_10035",0
"row_10036",0
"row_10037",0
"row_10038",0
"row_10039",0
"row_10040",1
"row_10041",0
"row_10042",0
"row_10043",0
"row_10044",0
"row_10045",0
"row_10046",0
"row_10047",0
"row_10048",0
"row_10049",0
"row_10050",0
"row_10051",0
"row_10052",0
"row_10053",0
"row_10054",0
"row_10055",1
"row_10056",0
"row_10057",1
"row_10058",0
"row_10059",0
"row_10060",0
"row_10061",0
"row_10062",0
"row_10063",0
"row_10064",0
"row_10065",0
"row_10066",0
"row_10067",0
"row_10068",0
"row_10069",0
"row_10070",0
"row_10071",0
"row_10072",0
"row_10073",0
"row_10074",0
"row_10075",0
"row_10076",0
"row_10077",0
"row_10078",0
"row_10079",0
"row_10080",0
"row_10081",0
"row_10082",0
"row_10083",0
"row_10084",0
"row_10085",0
"row_10086",0
"row_10087",0
"row_10088",0
"row_10089",0
"row_10090",0
"row_10091",0
"row_10092",0
"row_10093",0
"row_10094",0
"row_10095",0
"row_10096",0
"row_10097",0
"row_10098",0
"row_10099",0
"row_10100",0
"row_10101",0
"row_10102",0
"row_10103",0
"row_10104",0
"row_10105",0
"row_10106",0
"row_10107",0
"row_10108",0
"row_10109",0
"row_10110",0
"row_10111",0
"row_10112",0
"row_10113",0
"row_10114",0
"row_10115",0
"row_10116",0
"row_10117",0
"row_10118",0
"row_10119",1
"row_10120",0
"row_10121",1
"row_10122",0
"row_10123",0
"row_10124",0
"row_10125",1
"row_10126",1
"row_10127",0
"row_10128",0
"row_10129",0
"row_10130",0
"row_10131",0
"row_10132",0
"row_10133",0
"row_10134",0
"row_10135",0
"row_10136",0
"row_10137",0
"row_10138",0
"row_10139",0
"row_10140",0
"row_10141",0
"row_10142",0
"row_10143",0
"row_10144",0
"row_10145",0
"row_10146",0
